from,to,proximity
4304,7418,0.315789473684211
4419,7418,0.315789473684211
4908,7418,0.315789473684211
5105,7418,0.315789473684211
5113,7418,0.315789473684211
5511,7418,0.315789473684211
5513,7418,0.315789473684211
5514,7418,0.315789473684211
5605,7418,0.315789473684211
5810,7418,0.315789473684211
5903,7418,0.315789473684211
5906,7418,0.315789473684211
6903,7418,0.315789473684211
7223,7418,0.315789473684211
3921,7419,0.315789473684211
2901,7502,0.315789473684211
3505,7505,0.315789473684211
4006,7505,0.315789473684211
0203,7507,0.315789473684211
2914,7507,0.315789473684211
2923,7507,0.315789473684211
3505,7507,0.315789473684211
6903,7507,0.315789473684211
0401,7606,0.315789473684211
3921,7607,0.315789473684211
0401,7608,0.315789473684211
0710,7608,0.315789473684211
0203,7609,0.315789473684211
2706,7609,0.315789473684211
3213,7609,0.315789473684211
5510,7609,0.315789473684211
4808,7611,0.315789473684211
1206,7614,0.315789473684211
2821,7614,0.315789473684211
2849,7614,0.315789473684211
2941,7614,0.315789473684211
5210,7614,0.315789473684211
5516,7614,0.315789473684211
6902,7614,0.315789473684211
0710,7806,0.315789473684211
3921,7806,0.315789473684211
4808,7806,0.315789473684211
0103,7904,0.315789473684211
1002,7904,0.315789473684211
1105,7904,0.315789473684211
1205,7904,0.315789473684211
1505,7904,0.315789473684211
2914,7904,0.315789473684211
2920,7904,0.315789473684211
2931,7904,0.315789473684211
2934,7904,0.315789473684211
2940,7904,0.315789473684211
2941,7904,0.315789473684211
3213,7904,0.315789473684211
3505,7904,0.315789473684211
3507,7904,0.315789473684211
3601,7904,0.315789473684211
3807,7904,0.315789473684211
3813,7904,0.315789473684211
3910,7904,0.315789473684211
3911,7904,0.315789473684211
3914,7904,0.315789473684211
3921,7904,0.315789473684211
4405,7904,0.315789473684211
4807,7904,0.315789473684211
4812,7904,0.315789473684211
4906,7904,0.315789473684211
5107,7904,0.315789473684211
5309,7904,0.315789473684211
6814,7904,0.315789473684211
6904,7904,0.315789473684211
7105,7904,0.315789473684211
7413,7904,0.315789473684211
0203,7905,0.315789473684211
3213,7905,0.315789473684211
4908,7905,0.315789473684211
4808,7907,0.315789473684211
2914,8007,0.315789473684211
2803,8101,0.315789473684211
7904,8102,0.315789473684211
2914,8103,0.315789473684211
2901,8105,0.315789473684211
7904,8105,0.315789473684211
2914,8106,0.315789473684211
2803,8107,0.315789473684211
0203,8112,0.315789473684211
1206,8112,0.315789473684211
3505,8112,0.315789473684211
4812,8202,0.315789473684211
2914,8203,0.315789473684211
2923,8203,0.315789473684211
3213,8203,0.315789473684211
5510,8203,0.315789473684211
5514,8203,0.315789473684211
7020,8203,0.315789473684211
6903,8204,0.315789473684211
2849,8209,0.315789473684211
2914,8209,0.315789473684211
7418,8210,0.315789473684211
2914,8211,0.315789473684211
3806,8211,0.315789473684211
7020,8211,0.315789473684211
0401,8302,0.315789473684211
2803,8305,0.315789473684211
4908,8305,0.315789473684211
3213,8306,0.315789473684211
3921,8307,0.315789473684211
4808,8308,0.315789473684211
6114,8309,0.315789473684211
3925,8311,0.315789473684211
6112,8311,0.315789473684211
3921,8402,0.315789473684211
6112,8402,0.315789473684211
6809,8403,0.315789473684211
3925,8404,0.315789473684211
4808,8404,0.315789473684211
0203,8408,0.315789473684211
2832,8408,0.315789473684211
3913,8408,0.315789473684211
7011,8408,0.315789473684211
4808,8409,0.315789473684211
3921,8413,0.315789473684211
3925,8413,0.315789473684211
4808,8413,0.315789473684211
0103,8415,0.315789473684211
1603,8415,0.315789473684211
2706,8415,0.315789473684211
2803,8415,0.315789473684211
2832,8415,0.315789473684211
2941,8415,0.315789473684211
3706,8415,0.315789473684211
4003,8415,0.315789473684211
5309,8415,0.315789473684211
5506,8415,0.315789473684211
5510,8415,0.315789473684211
6902,8415,0.315789473684211
6903,8415,0.315789473684211
6914,8415,0.315789473684211
7229,8415,0.315789473684211
7418,8415,0.315789473684211
1206,8416,0.315789473684211
2502,8416,0.315789473684211
2706,8416,0.315789473684211
2849,8416,0.315789473684211
2923,8416,0.315789473684211
3804,8416,0.315789473684211
3807,8416,0.315789473684211
4108,8416,0.315789473684211
4801,8416,0.315789473684211
4908,8416,0.315789473684211
5111,8416,0.315789473684211
5113,8416,0.315789473684211
5906,8416,0.315789473684211
5909,8416,0.315789473684211
6904,8416,0.315789473684211
7017,8416,0.315789473684211
7411,8416,0.315789473684211
8104,8416,0.315789473684211
8209,8416,0.315789473684211
8408,8416,0.315789473684211
2706,8417,0.315789473684211
2914,8417,0.315789473684211
3913,8417,0.315789473684211
3925,8417,0.315789473684211
4908,8417,0.315789473684211
7904,8417,0.315789473684211
0401,8418,0.315789473684211
4808,8418,0.315789473684211
0401,8419,0.315789473684211
4908,8420,0.315789473684211
8416,8420,0.315789473684211
6809,8421,0.315789473684211
3925,8422,0.315789473684211
2923,8423,0.315789473684211
3505,8423,0.315789473684211
6903,8423,0.315789473684211
4808,8424,0.315789473684211
3921,8425,0.315789473684211
2803,8427,0.315789473684211
2923,8427,0.315789473684211
3213,8427,0.315789473684211
3505,8427,0.315789473684211
3913,8427,0.315789473684211
0401,8428,0.315789473684211
0710,8434,0.315789473684211
4808,8434,0.315789473684211
6809,8434,0.315789473684211
0710,8438,0.315789473684211
6112,8438,0.315789473684211
6809,8438,0.315789473684211
0203,8439,0.315789473684211
2832,8439,0.315789473684211
3213,8439,0.315789473684211
4812,8439,0.315789473684211
4908,8439,0.315789473684211
5514,8439,0.315789473684211
0203,8441,0.315789473684211
2706,8441,0.315789473684211
3505,8441,0.315789473684211
3913,8441,0.315789473684211
4006,8441,0.315789473684211
4812,8441,0.315789473684211
0401,8442,0.315789473684211
4808,8442,0.315789473684211
2912,8443,0.315789473684211
2914,8443,0.315789473684211
2921,8443,0.315789473684211
3403,8443,0.315789473684211
3701,8443,0.315789473684211
3810,8443,0.315789473684211
3910,8443,0.315789473684211
4405,8443,0.315789473684211
7014,8443,0.315789473684211
7017,8443,0.315789473684211
7116,8443,0.315789473684211
8112,8443,0.315789473684211
6903,8445,0.315789473684211
2832,8447,0.315789473684211
5211,8447,0.315789473684211
5508,8447,0.315789473684211
6903,8447,0.315789473684211
1505,8448,0.315789473684211
2526,8448,0.315789473684211
2803,8448,0.315789473684211
2813,8448,0.315789473684211
2904,8448,0.315789473684211
2912,8448,0.315789473684211
2919,8448,0.315789473684211
2920,8448,0.315789473684211
2923,8448,0.315789473684211
2933,8448,0.315789473684211
2936,8448,0.315789473684211
3002,8448,0.315789473684211
3507,8448,0.315789473684211
3811,8448,0.315789473684211
4801,8448,0.315789473684211
5006,8448,0.315789473684211
5506,8448,0.315789473684211
5510,8448,0.315789473684211
5514,8448,0.315789473684211
5604,8448,0.315789473684211
5605,8448,0.315789473684211
5606,8448,0.315789473684211
7220,8448,0.315789473684211
7224,8448,0.315789473684211
7225,8448,0.315789473684211
7507,8448,0.315789473684211
7905,8448,0.315789473684211
8101,8448,0.315789473684211
8202,8448,0.315789473684211
8408,8448,0.315789473684211
8441,8448,0.315789473684211
8445,8448,0.315789473684211
8446,8448,0.315789473684211
4908,8449,0.315789473684211
8448,8449,0.315789473684211
2706,8451,0.315789473684211
2803,8451,0.315789473684211
4908,8451,0.315789473684211
5510,8451,0.315789473684211
7020,8451,0.315789473684211
2502,8453,0.315789473684211
2914,8453,0.315789473684211
3207,8453,0.315789473684211
3407,8453,0.315789473684211
3704,8453,0.315789473684211
3925,8453,0.315789473684211
4108,8453,0.315789473684211
4303,8453,0.315789473684211
4908,8453,0.315789473684211
5309,8453,0.315789473684211
5506,8453,0.315789473684211
5514,8453,0.315789473684211
5606,8453,0.315789473684211
5801,8453,0.315789473684211
5910,8453,0.315789473684211
6701,8453,0.315789473684211
6903,8453,0.315789473684211
7009,8453,0.315789473684211
7020,8453,0.315789473684211
7219,8453,0.315789473684211
7229,8453,0.315789473684211
7411,8453,0.315789473684211
7412,8453,0.315789473684211
8420,8453,0.315789473684211
8439,8453,0.315789473684211
8447,8453,0.315789473684211
2914,8454,0.315789473684211
3913,8454,0.315789473684211
4812,8454,0.315789473684211
8453,8454,0.315789473684211
2832,8455,0.315789473684211
2914,8455,0.315789473684211
4908,8455,0.315789473684211
7020,8455,0.315789473684211
7614,8455,0.315789473684211
8448,8455,0.315789473684211
8453,8455,0.315789473684211
4908,8456,0.315789473684211
6903,8456,0.315789473684211
7020,8456,0.315789473684211
8416,8456,0.315789473684211
8448,8456,0.315789473684211
8453,8456,0.315789473684211
2914,8457,0.315789473684211
8416,8457,0.315789473684211
7020,8458,0.315789473684211
7418,8458,0.315789473684211
2923,8460,0.315789473684211
4812,8460,0.315789473684211
8416,8460,0.315789473684211
2914,8461,0.315789473684211
4908,8461,0.315789473684211
7020,8461,0.315789473684211
8453,8461,0.315789473684211
1206,8463,0.315789473684211
7020,8463,0.315789473684211
8448,8463,0.315789473684211
3921,8465,0.315789473684211
3925,8466,0.315789473684211
2923,8467,0.315789473684211
4812,8467,0.315789473684211
4908,8467,0.315789473684211
6903,8467,0.315789473684211
7904,8467,0.315789473684211
8453,8467,0.315789473684211
8443,8471,0.315789473684211
2821,8472,0.315789473684211
2921,8472,0.315789473684211
2922,8472,0.315789473684211
2931,8472,0.315789473684211
2936,8472,0.315789473684211
2941,8472,0.315789473684211
3407,8472,0.315789473684211
3910,8472,0.315789473684211
3914,8472,0.315789473684211
4006,8472,0.315789473684211
4013,8472,0.315789473684211
5003,8472,0.315789473684211
5111,8472,0.315789473684211
5113,8472,0.315789473684211
5306,8472,0.315789473684211
5516,8472,0.315789473684211
5605,8472,0.315789473684211
5606,8472,0.315789473684211
5803,8472,0.315789473684211
5902,8472,0.315789473684211
5906,8472,0.315789473684211
6913,8472,0.315789473684211
7222,8472,0.315789473684211
7411,8472,0.315789473684211
7415,8472,0.315789473684211
7609,8472,0.315789473684211
8203,8472,0.315789473684211
8206,8472,0.315789473684211
8423,8472,0.315789473684211
8427,8472,0.315789473684211
8439,8472,0.315789473684211
8448,8472,0.315789473684211
8449,8472,0.315789473684211
8454,8472,0.315789473684211
8455,8472,0.315789473684211
8456,8472,0.315789473684211
8457,8472,0.315789473684211
8458,8472,0.315789473684211
8443,8473,0.315789473684211
2832,8475,0.315789473684211
6903,8475,0.315789473684211
7020,8475,0.315789473684211
3921,8476,0.315789473684211
2914,8477,0.315789473684211
3913,8477,0.315789473684211
4003,8477,0.315789473684211
8416,8477,0.315789473684211
4808,8478,0.315789473684211
2901,8479,0.315789473684211
2923,8479,0.315789473684211
3505,8479,0.315789473684211
8416,8479,0.315789473684211
5510,8480,0.315789473684211
6903,8480,0.315789473684211
7020,8480,0.315789473684211
4808,8481,0.315789473684211
3925,8483,0.315789473684211
3921,8502,0.315789473684211
2901,8506,0.315789473684211
2914,8506,0.315789473684211
4419,8506,0.315789473684211
6903,8507,0.315789473684211
0203,8508,0.315789473684211
2849,8508,0.315789473684211
3505,8508,0.315789473684211
8416,8508,0.315789473684211
8472,8508,0.315789473684211
0401,8512,0.315789473684211
3921,8512,0.315789473684211
1505,8514,0.315789473684211
2813,8514,0.315789473684211
2830,8514,0.315789473684211
2850,8514,0.315789473684211
2901,8514,0.315789473684211
2903,8514,0.315789473684211
2915,8514,0.315789473684211
2923,8514,0.315789473684211
2936,8514,0.315789473684211
3407,8514,0.315789473684211
3502,8514,0.315789473684211
3507,8514,0.315789473684211
3704,8514,0.315789473684211
3813,8514,0.315789473684211
4806,8514,0.315789473684211
4807,8514,0.315789473684211
4810,8514,0.315789473684211
4903,8514,0.315789473684211
5007,8514,0.315789473684211
5107,8514,0.315789473684211
5110,8514,0.315789473684211
5306,8514,0.315789473684211
5309,8514,0.315789473684211
5311,8514,0.315789473684211
5604,8514,0.315789473684211
5606,8514,0.315789473684211
5705,8514,0.315789473684211
5801,8514,0.315789473684211
5803,8514,0.315789473684211
5905,8514,0.315789473684211
5906,8514,0.315789473684211
7002,8514,0.315789473684211
7020,8514,0.315789473684211
7219,8514,0.315789473684211
7305,8514,0.315789473684211
7411,8514,0.315789473684211
7413,8514,0.315789473684211
7418,8514,0.315789473684211
7506,8514,0.315789473684211
7904,8514,0.315789473684211
8102,8514,0.315789473684211
8103,8514,0.315789473684211
8106,8514,0.315789473684211
8108,8514,0.315789473684211
8112,8514,0.315789473684211
8202,8514,0.315789473684211
8305,8514,0.315789473684211
8401,8514,0.315789473684211
8420,8514,0.315789473684211
8441,8514,0.315789473684211
8444,8514,0.315789473684211
8445,8514,0.315789473684211
8447,8514,0.315789473684211
8449,8514,0.315789473684211
8453,8514,0.315789473684211
8457,8514,0.315789473684211
8467,8514,0.315789473684211
8508,8514,0.315789473684211
3921,8515,0.315789473684211
0710,8516,0.315789473684211
3921,8516,0.315789473684211
2914,8517,0.315789473684211
7020,8517,0.315789473684211
3913,8518,0.315789473684211
4003,8518,0.315789473684211
8415,8518,0.315789473684211
3505,8519,0.315789473684211
4003,8519,0.315789473684211
8415,8519,0.315789473684211
8443,8523,0.315789473684211
2803,8527,0.315789473684211
4419,8527,0.315789473684211
8415,8527,0.315789473684211
8472,8527,0.315789473684211
3925,8528,0.315789473684211
2914,8529,0.315789473684211
4419,8529,0.315789473684211
7418,8529,0.315789473684211
2914,8532,0.315789473684211
4908,8532,0.315789473684211
0401,8533,0.315789473684211
4419,8534,0.315789473684211
3921,8535,0.315789473684211
6112,8538,0.315789473684211
2901,8540,0.315789473684211
2914,8540,0.315789473684211
8443,8540,0.315789473684211
8448,8540,0.315789473684211
8514,8540,0.315789473684211
7020,8541,0.315789473684211
7418,8541,0.315789473684211
2914,8542,0.315789473684211
7020,8543,0.315789473684211
0304,8544,0.315789473684211
1206,8545,0.315789473684211
2849,8545,0.315789473684211
2914,8545,0.315789473684211
2923,8545,0.315789473684211
4006,8545,0.315789473684211
6703,8545,0.315789473684211
7011,8545,0.315789473684211
0103,8546,0.315789473684211
0203,8546,0.315789473684211
0505,8546,0.315789473684211
1002,8546,0.315789473684211
2303,8546,0.315789473684211
2849,8546,0.315789473684211
2912,8546,0.315789473684211
2918,8546,0.315789473684211
2921,8546,0.315789473684211
2923,8546,0.315789473684211
2940,8546,0.315789473684211
3002,8546,0.315789473684211
3202,8546,0.315789473684211
3706,8546,0.315789473684211
3911,8546,0.315789473684211
4003,8546,0.315789473684211
5109,8546,0.315789473684211
5403,8546,0.315789473684211
5510,8546,0.315789473684211
5516,8546,0.315789473684211
5801,8546,0.315789473684211
5909,8546,0.315789473684211
6701,8546,0.315789473684211
7222,8546,0.315789473684211
7224,8546,0.315789473684211
7302,8546,0.315789473684211
7418,8546,0.315789473684211
7614,8546,0.315789473684211
7904,8546,0.315789473684211
8104,8546,0.315789473684211
8203,8546,0.315789473684211
8408,8546,0.315789473684211
8415,8546,0.315789473684211
8416,8546,0.315789473684211
8417,8546,0.315789473684211
8453,8546,0.315789473684211
8454,8546,0.315789473684211
8458,8546,0.315789473684211
8461,8546,0.315789473684211
8475,8546,0.315789473684211
8477,8546,0.315789473684211
2826,8548,0.315789473684211
4706,8548,0.315789473684211
7116,8548,0.315789473684211
8473,8548,0.315789473684211
8523,8548,0.315789473684211
4006,8601,0.315789473684211
4908,8601,0.315789473684211
8416,8601,0.315789473684211
8514,8601,0.315789473684211
0203,8602,0.315789473684211
1206,8602,0.315789473684211
8546,8602,0.315789473684211
4812,8603,0.315789473684211
0710,8607,0.315789473684211
2101,8607,0.315789473684211
6112,8607,0.315789473684211
0401,8608,0.315789473684211
6112,8608,0.315789473684211
0203,8706,0.315789473684211
2803,8706,0.315789473684211
2849,8706,0.315789473684211
7011,8706,0.315789473684211
2803,8707,0.315789473684211
2923,8707,0.315789473684211
8546,8707,0.315789473684211
0401,8708,0.315789473684211
4808,8709,0.315789473684211
6114,8712,0.315789473684211
3921,8801,0.315789473684211
4808,8803,0.315789473684211
3213,8805,0.315789473684211
0304,8902,0.315789473684211
7020,9002,0.315789473684211
7117,9002,0.315789473684211
8548,9002,0.315789473684211
2941,9003,0.315789473684211
3213,9003,0.315789473684211
3704,9003,0.315789473684211
5107,9003,0.315789473684211
5111,9003,0.315789473684211
5113,9003,0.315789473684211
5910,9003,0.315789473684211
6602,9003,0.315789473684211
6913,9003,0.315789473684211
6914,9003,0.315789473684211
7117,9003,0.315789473684211
7222,9003,0.315789473684211
7412,9003,0.315789473684211
8451,9003,0.315789473684211
8463,9003,0.315789473684211
8473,9003,0.315789473684211
8514,9003,0.315789473684211
8523,9003,0.315789473684211
8548,9004,0.315789473684211
9003,9004,0.315789473684211
2923,9011,0.315789473684211
8548,9011,0.315789473684211
2914,9012,0.315789473684211
2902,9013,0.315789473684211
2908,9013,0.315789473684211
2915,9013,0.315789473684211
2920,9013,0.315789473684211
2921,9013,0.315789473684211
2923,9013,0.315789473684211
2926,9013,0.315789473684211
3505,9013,0.315789473684211
3701,9013,0.315789473684211
3819,9013,0.315789473684211
3908,9013,0.315789473684211
4812,9013,0.315789473684211
5906,9013,0.315789473684211
